VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;RESULTADO;DIF. SALDOS
4216;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1497;1497;OK;0
4217;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4218;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2237.15;2237.15;OK;0
4219;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1920.48;1920.48;OK;0
4220;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4221;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4222;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2881.59;2881.59;OK;0
4227;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4190.59;4190.59;OK;0
4228;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3559.49;3559.49;OK;0
4229;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4230;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1691.85;1691.85;OK;0
4231;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2397.82;2397.82;OK;0
4232;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2397.82;2397.82;OK;0
4235;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4236;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4238;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2450;2450;OK;0
4239;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4247;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4248;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4250;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4251;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2242.73;2242.73;OK;0
4252;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2295.6;2295.6;OK;0
4253;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2296.01;2296.01;OK;0
4258;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4259;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4559.8;4559.8;OK;0
4260;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1133.71;1133.71;OK;0
4261;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4262;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4263;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3064.72;3064.72;OK;0
4264;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4265;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2018.2;2018.2;OK;0
4269;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2778.45;2778.45;OK;0
4270;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4271;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2397.82;2397.82;OK;0
4272;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5277.21;5277.21;OK;0
4273;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4762.72;4762.72;OK;0
4276;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4277;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1190.11;1190.11;OK;0
4278;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1190.11;1190.11;OK;0
4279;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4280;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4281;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4282;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4283;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4284;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4588.72;4588.72;OK;0
4285;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5538.7;5538.7;OK;0
4286;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5315.3;5315.3;OK;0
4287;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5133.56;5133.56;OK;0
4293;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3244.22;3244.22;OK;0
4296;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
4297;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1963.16;1963.16;OK;0
4300;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4289.73;4289.73;OK;0
4301;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4474.5;4474.5;OK;0
4302;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4305;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4238.29;4238.29;OK;0
4306;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1538.64;1538.64;OK;0
4307;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4308;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4309;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4320;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4321;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4322;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4323;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4324;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4325;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4326;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4327;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2518.27;2518.27;OK;0
4328;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2032.4;2032.4;OK;0
4329;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2032.48;2032.48;OK;0
4330;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4332;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2494.53;2494.53;OK;0
4333;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2494.77;2494.77;OK;0
4364;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4365;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4367;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4368;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4369;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2162.3;2162.3;OK;0
4370;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4384;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3377.37;3377.37;OK;0
4389;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2288.74;2288.74;OK;0
4390;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4391;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3668.39;3668.39;OK;0
4392;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4393;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2720.08;2720.08;OK;0
4394;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
4395;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2879.31;2879.31;OK;0
4407;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2512.93;2512.93;OK;0
4413;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4414;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4415;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1882.4;1882.4;OK;0
4424;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2306.05;2306.05;OK;0
4425;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1922.33;1922.33;OK;0
4426;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4427;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2072.67;2072.67;OK;0
4440;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2897.56;2897.56;OK;0
4441;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2079.75;2079.75;OK;0
4442;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2203.53;2203.53;OK;0
4452;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4453;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4454;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1962.61;1962.61;OK;0
4455;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4456;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4459;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2131.31;2131.31;OK;0
4460;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4461;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2741.66;2741.66;OK;0
4462;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2759.04;2759.04;OK;0
4464;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4465;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4466;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4467;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4661.66;4661.66;OK;0
4468;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2098.45;2098.45;OK;0
4469;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2098.45;2098.45;OK;0
4470;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2834.41;2834.41;OK;0
4471;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2868.37;2868.37;OK;0
4479;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4387.37;4387.37;OK;0
4480;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4481;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2507.15;2507.15;OK;0
4486;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4494;CIUDAD DE DIOS LUJAN;USD;Cambiado;Cambiado;0;0;OK;0
4495;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4334.5;4334.5;OK;0
4499;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4503;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2307.72;2307.72;OK;0
4504;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2558.43;2558.43;OK;0
4505;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2558.43;2558.43;OK;0
4518;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2276.61;2276.61;OK;0
4519;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2695.69;2695.69;OK;0
4520;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4521;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4522;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3254.88;3254.88;OK;0
4524;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4525;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4526;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4527;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2367.45;2367.45;OK;0
4528;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4529;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4530;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2064.34;2064.34;OK;0
4532;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4533;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4534;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4535;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4536;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4537;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4538;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2214.17;2214.17;OK;0
4539;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4540;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4541;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4542;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4543;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2876.73;2876.73;OK;0
4544;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3086.89;3086.89;OK;0
4545;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3086.89;3086.89;OK;0
4546;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2770.6;2770.6;OK;0
4547;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4548;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4549;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1386.31;1386.31;OK;0
4550;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4551;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4552;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3067.36;3067.36;OK;0
4562;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2552.5;2552.5;OK;0
4563;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4564;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4565;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1838.62;1838.62;OK;0
4566;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1838.62;1838.62;OK;0
4567;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4569;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3268.08;3268.08;OK;0
4570;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3014.08;3014.08;OK;0
4571;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4572;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1441.87;1441.87;OK;0
4573;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4574;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4579;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4582;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5065.85;5065.85;OK;0
4583;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4584;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3102.31;3102.31;OK;0
4600;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4601;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4602;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4608;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4609;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2197.24;2197.24;OK;0
4610;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2197.24;2197.24;OK;0
4613;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4620;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4098.28;4098.28;OK;0
4621;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4067.24;4067.24;OK;0
4622;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1937.9;1937.9;OK;0
4623;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4098.28;4098.28;OK;0
4624;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3866.4;3866.4;OK;0
4625;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4626;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1833.98;1833.98;OK;0
4627;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1839.42;1839.42;OK;0
4634;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3664.61;3664.61;OK;0
4636;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2204.26;2204.26;OK;0
4637;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2575.87;2575.87;OK;0
4638;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4639;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3646;3646;OK;0
4648;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2109.65;2109.65;OK;0
4649;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2029.32;2029.32;OK;0
4650;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1624.66;1624.66;OK;0
4651;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2900.94;2900.94;OK;0
4652;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4653;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2347.32;2347.32;OK;0
4665;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3008.88;3008.88;OK;0
4666;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4667;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2126.6;2126.6;OK;0
4668;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4669;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4670;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2692.06;2692.06;OK;0
4671;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1847.94;1847.94;OK;0
4672;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1852.45;1852.45;OK;0
4677;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4678;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2872.87;2872.87;OK;0
4679;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4680;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2776.31;2776.31;OK;0
4681;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4682;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5862.35;5862.35;OK;0
4683;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5786.73;5786.73;OK;0
4692;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1834.27;1834.27;OK;0
4701;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4702;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4901.18;4901.18;OK;0
4707;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4708;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3859.29;3859.29;OK;0
4713;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4906.1;4906.1;OK;0
4714;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4388.68;4388.68;OK;0
4715;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2556.21;2556.21;OK;0
4738;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6576.42;6576.42;OK;0
4739;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1883.02;1883.02;OK;0
4740;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4741;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
4742;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5351.72;5351.72;OK;0
4750;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3937.53;3937.53;OK;0
4751;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3918.52;3918.52;OK;0
4752;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1280.11;1280.11;OK;0
4753;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;5159.58;5159.58;OK;0
4754;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1929.88;1929.88;OK;0
4755;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3089.82;3089.82;OK;0
4756;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3089.63;3089.63;OK;0
4757;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2465.03;2465.03;OK;0
4758;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4759;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1929.88;1929.88;OK;0
4760;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3151.23;3151.23;OK;0
4761;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2628.92;2628.92;OK;0
4764;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5209;5209;OK;0
4765;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4348.85;4348.85;OK;0
4766;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4767;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2731.55;2731.55;OK;0
4768;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3885.51;3885.51;OK;0
4769;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3885.51;3885.51;OK;0
4786;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2329.33;2329.33;OK;0
4787;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2609.84;2609.84;OK;0
4788;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2672.46;2672.46;OK;0
4789;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3859.74;3859.74;OK;0
4795;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2966.48;2966.48;OK;0
4796;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4349.12;4349.12;OK;0
4797;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4400.62;4400.62;OK;0
4800;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3150.23;3150.23;OK;0
4801;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3159.37;3159.37;OK;0
4807;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5184.93;5184.93;OK;0
4808;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4809;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4507.72;4507.72;OK;0
4810;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4522.6;4522.6;OK;0
4811;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3866.29;3866.29;OK;0
4812;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3866.29;3866.29;OK;0
4813;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3939.7;3939.7;OK;0
4814;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3866.29;3866.29;OK;0
4815;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3866.29;3866.29;OK;0
4816;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4507.72;4507.72;OK;0
4817;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4507.72;4507.72;OK;0
4818;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4507.72;4507.72;OK;0
4819;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4349.12;4349.12;OK;0
4820;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4413.66;4413.66;OK;0
4825;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4314.05;4314.05;OK;0
4826;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4883.8;4883.8;OK;0
4827;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4436.06;4436.06;OK;0
4828;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4570.3;4570.3;OK;0
4829;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1929.88;1929.88;OK;0
4830;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1929.88;1929.88;OK;0
4833;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3924.11;3924.11;OK;0
4834;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4040.39;4040.39;OK;0
4835;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4608.49;4608.49;OK;0
4839;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2543.04;2543.04;OK;0
4840;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
4841;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4351.21;4351.21;OK;0
4842;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5492.01;5492.01;OK;0
4845;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2212.94;2212.94;OK;0
4846;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2628.92;2628.92;OK;0
4847;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4318.97;4318.97;OK;0
4848;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4318.97;4318.97;OK;0
4849;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3762.43;3762.43;OK;0
4850;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1733.88;1733.88;OK;0
4851;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4455.09;4455.09;OK;0
4852;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4295.82;4295.82;OK;0
